FID,uuid,gmtco_point,detected_at,ti4,ti5,scan,track,frp,day_night,confidence,created_at,updated_at
nasa_fire.93016708,b5002d1b-242f-3af1-3fcb-afea29ec5765,POINT (-104.6061 38.22861),2020-08-29T08:48:00,298.7,287.1,0.38,0.36,0.6,night,,2020-08-29T13:07:59.905,2020-08-29T13:07:59.906
nasa_fire.93016709,e5f9fb25-2712-6493-6118-dc95ab9a0487,POINT (-104.60656 38.13037),2020-08-29T08:48:00,299.8,286.8,0.38,0.36,0.7,night,,2020-08-29T13:07:59.913,2020-08-29T13:07:59.913
nasa_fire.93016710,cf1f31f1-9433-1e7b-04e7-ed78e5d1b0ba,POINT (-104.60741 38.12709),2020-08-29T08:48:00,297.6,286.3,0.38,0.36,0.7,night,,2020-08-29T13:07:59.92,2020-08-29T13:07:59.92
nasa_fire.93016627,c8f8cc54-e7a0-c1d3-c7eb-bb21fdd474ad,POINT (-104.94428 39.80336),2020-08-29T08:48:00,299,288.1,0.39,0.36,0.6,night,,2020-08-29T13:07:59.274,2020-08-29T13:07:59.274
nasa_fire.92991657,2594853e-2799-1b7b-f162-6bf79773e77f,POINT (-104.38083 37.01146),2020-08-28T18:48:00,354.4,297.8,0.63,0.72,69.2,day,,2020-08-28T23:09:44.362,2020-08-28T23:09:44.362
nasa_fire.92991658,4577fde1-bb45-1438-88dc-d44a5a4fbbad,POINT (-104.38638 37.00976),2020-08-28T18:48:00,350,297.8,0.63,0.72,69.2,day,,2020-08-28T23:09:44.369,2020-08-28T23:09:44.37
nasa_fire.92991659,0ec2882d-7430-90f4-c6f4-48d6fa28f5b1,POINT (-104.39198 37.00805),2020-08-28T18:48:00,338.7,296.4,0.63,0.72,103.8,day,,2020-08-28T23:09:44.377,2020-08-28T23:09:44.377
nasa_fire.92991660,98876e23-7153-3e8d-510f-52c53f2b5109,POINT (-104.39811 37.00616),2020-08-28T18:48:00,333.5,294.2,0.63,0.72,103.8,day,,2020-08-28T23:09:44.384,2020-08-28T23:09:44.384
nasa_fire.92991661,f68f86a6-6a67-4c85-1e30-9588f68eeba1,POINT (-104.39413 37.01459),2020-08-28T18:48:00,367,302.9,0.63,0.72,96.7,day,,2020-08-28T23:09:44.391,2020-08-28T23:09:44.391
nasa_fire.92991662,77b8bee4-37f0-c775-5a41-4db37a4b47f8,POINT (-104.40016 37.01274),2020-08-28T18:48:00,345,306.7,0.63,0.72,96.7,day,,2020-08-28T23:09:44.399,2020-08-28T23:09:44.399
nasa_fire.92991663,a0399591-0027-e680-ec4b-1c3dd3e09903,POINT (-104.4064 37.01083),2020-08-28T18:48:00,332.4,293.1,0.63,0.72,27.7,day,,2020-08-28T23:09:44.406,2020-08-28T23:09:44.406
nasa_fire.92991652,9443afc1-2010-5968-be41-40cd0284778e,POINT (-104.38312 36.99635),2020-08-28T18:48:00,355.5,295.1,0.63,0.72,21.5,day,,2020-08-28T23:09:44.325,2020-08-28T23:09:44.326
nasa_fire.92991651,68d14be5-02de-5ea3-cbc9-94726c4d1d37,POINT (-104.37673 36.99831),2020-08-28T18:48:00,367,296.3,0.63,0.72,21.5,day,,2020-08-28T23:09:44.318,2020-08-28T23:09:44.318
nasa_fire.92991653,f89c141e-85cd-509f-743d-c61c411da310,POINT (-104.37846 37.00499),2020-08-28T18:48:00,367,301.2,0.63,0.72,69.2,day,,2020-08-28T23:09:44.333,2020-08-28T23:09:44.333
nasa_fire.92991654,b3ff1b5c-880b-d1bf-19e9-a902c6370a5b,POINT (-104.37215 37.00692),2020-08-28T18:48:00,351,296.3,0.63,0.72,40.2,day,,2020-08-28T23:09:44.34,2020-08-28T23:09:44.34
nasa_fire.92991655,60b57d8f-4717-7533-dbab-2664669f1b01,POINT (-104.38411 37.00326),2020-08-28T18:48:00,349.7,305.2,0.63,0.72,69.2,day,,2020-08-28T23:09:44.347,2020-08-28T23:09:44.347
nasa_fire.92991656,00c5e1c9-f554-2828-5a60-11f2a25efcc7,POINT (-104.39012 37.00141),2020-08-28T18:48:00,344.7,313,0.63,0.72,103.8,day,,2020-08-28T23:09:44.355,2020-08-28T23:09:44.355
nasa_fire.92939276,36a1c7ee-24be-c98d-1b20-26a398d62d5a,POINT (-104.38836 37.00943),2020-08-28T09:06:00,333.5,289.1,0.55,0.42,3.2,night,,2020-08-28T13:07:10.111,2020-08-28T13:07:10.111
nasa_fire.92939284,65736c01-4462-0a6e-27c5-18639d629ac2,POINT (-104.38271 37.00755),2020-08-28T09:06:00,331.5,287.2,0.55,0.42,3.4,night,,2020-08-28T13:07:10.174,2020-08-28T13:07:10.175
nasa_fire.92939285,a370ff52-abc8-1d5c-aa77-a5e8881d1a42,POINT (-104.40202 37.01147),2020-08-28T09:06:00,306.1,283.8,0.55,0.42,4.3,night,,2020-08-28T13:07:10.182,2020-08-28T13:07:10.182
nasa_fire.92939286,8858e608-0fd6-e08a-4e95-2165a607bef1,POINT (-104.37624 37.00624),2020-08-28T09:06:00,300.8,282.2,0.55,0.43,3.4,night,,2020-08-28T13:07:10.189,2020-08-28T13:07:10.19
nasa_fire.92939287,47260214-bec5-f7de-1137-7f572a7e007c,POINT (-104.38405 37.00376),2020-08-28T09:06:00,325.8,280.2,0.55,0.42,3.4,night,,2020-08-28T13:07:10.197,2020-08-28T13:07:10.197
nasa_fire.92939288,68a51f3e-e870-caa6-9ecf-c5f47ca6c542,POINT (-104.39061 37.00509),2020-08-28T09:06:00,310.3,282.1,0.55,0.42,6,night,,2020-08-28T13:07:10.204,2020-08-28T13:07:10.204
nasa_fire.92939275,c270b565-87d9-cb50-c69b-7d75fd406224,POINT (-104.39473 37.01076),2020-08-28T09:06:00,341.6,291.2,0.55,0.42,6.6,night,,2020-08-28T13:07:10.103,2020-08-28T13:07:10.103
nasa_fire.92939277,64bfab47-2143-88a5-dc38-f1b46e2e0058,POINT (-104.38184 37.00806),2020-08-28T09:06:00,331.1,287.2,0.55,0.42,3.2,night,,2020-08-28T13:07:10.118,2020-08-28T13:07:10.118
nasa_fire.92939278,4100fe16-ae1a-85da-d021-49a3d1babf24,POINT (-104.37546 37.00672),2020-08-28T09:06:00,295.2,282.1,0.55,0.42,0.7,night,,2020-08-28T13:07:10.126,2020-08-28T13:07:10.126
nasa_fire.92939279,9a33f1aa-c599-a854-8dc4-48ff8fa3ef92,POINT (-104.38979 37.00566),2020-08-28T09:06:00,322.2,285.8,0.55,0.42,4.3,night,,2020-08-28T13:07:10.133,2020-08-28T13:07:10.133
nasa_fire.92939280,521b5f7b-eae5-53ee-2ba6-07baa7cb095c,POINT (-104.38321 37.00428),2020-08-28T09:06:00,323.9,284.2,0.55,0.42,4.3,night,,2020-08-28T13:07:10.141,2020-08-28T13:07:10.141
nasa_fire.92939281,f922773b-ff35-4b41-0835-f7b6e0c85cae,POINT (-104.39605 37.00697),2020-08-28T09:06:00,295.7,284.5,0.55,0.42,1.4,night,,2020-08-28T13:07:10.149,2020-08-28T13:07:10.149
nasa_fire.92939282,08d4e0d5-a023-bfa9-1198-b365e9cd811e,POINT (-104.39558 37.01017),2020-08-28T09:06:00,341.4,290.7,0.55,0.42,6,night,,2020-08-28T13:07:10.156,2020-08-28T13:07:10.156
nasa_fire.92939283,718f9459-22b9-ad5b-e62f-37e4a9c359c2,POINT (-104.38922 37.00887),2020-08-28T09:06:00,329.6,288.4,0.55,0.42,6,night,,2020-08-28T13:07:10.163,2020-08-28T13:07:10.163
nasa_fire.92938819,30313dbc-bc21-43d8-12fd-ddf2c2999d45,POINT (-106.70753 40.87638),2020-08-28T09:06:00,301.6,281.3,0.4,0.37,0.9,night,,2020-08-28T13:07:06.754,2020-08-28T13:07:06.754
nasa_fire.92938820,f7ceec89-50cf-24c5-ffd0-5760a4fd2714,POINT (-105.78842 40.65794),2020-08-28T09:06:00,312.8,282.5,0.43,0.38,2,night,,2020-08-28T13:07:06.761,2020-08-28T13:07:06.761
nasa_fire.92938821,0aa3ce10-6d5a-25c9-ec85-bb5d9ba1c7d7,POINT (-105.79459 40.65546),2020-08-28T09:06:00,303.4,283,0.43,0.38,1.1,night,,2020-08-28T13:07:06.768,2020-08-28T13:07:06.768
nasa_fire.92938822,3b2967c0-9fe0-fb4a-40f8-98eec44c94d9,POINT (-105.79576 40.65207),2020-08-28T09:06:00,308.7,282.9,0.43,0.38,1.7,night,,2020-08-28T13:07:06.775,2020-08-28T13:07:06.775
nasa_fire.92938823,6869c54a-2011-8fab-6a90-f35d823c4a67,POINT (-104.94645 39.80177),2020-08-28T09:06:00,302.8,292.2,0.47,0.39,1,night,,2020-08-28T13:07:06.782,2020-08-28T13:07:06.782
nasa_fire.92938826,15b081d5-4c4d-7bd4-eac0-24f77ddfb18a,POINT (-106.03221 39.88391),2020-08-28T09:06:00,316.4,284.2,0.43,0.38,2.6,night,,2020-08-28T13:07:06.803,2020-08-28T13:07:06.803
nasa_fire.92938827,751f7dc6-e03a-2d7c-3fbc-4b3f573bc7af,POINT (-106.0197 39.87435),2020-08-28T09:06:00,298.5,282.1,0.43,0.38,0.7,night,,2020-08-28T13:07:06.811,2020-08-28T13:07:06.811
nasa_fire.92938828,daec5b8e-dd0d-956d-b825-94f35fac923f,POINT (-106.01483 39.87345),2020-08-28T09:06:00,307.3,283.5,0.43,0.38,1.7,night,,2020-08-28T13:07:06.818,2020-08-28T13:07:06.819
nasa_fire.92938829,4ea62926-1de3-d42d-7128-41b71f9f0b60,POINT (-106.04507 39.82734),2020-08-28T09:06:00,297.4,284.1,0.43,0.38,1,night,,2020-08-28T13:07:06.826,2020-08-28T13:07:06.826
nasa_fire.92938831,1bf62bef-92e9-65cf-c9fe-061eafac1dd5,POINT (-106.01517 39.78926),2020-08-28T09:06:00,319.9,282.6,0.43,0.38,2.7,night,,2020-08-28T13:07:06.84,2020-08-28T13:07:06.84
nasa_fire.92938832,09664e92-9d62-2b4e-0633-c5566e4be040,POINT (-106.01136 39.78493),2020-08-28T09:06:00,302.8,282.4,0.43,0.38,0.6,night,,2020-08-28T13:07:06.847,2020-08-28T13:07:06.847
nasa_fire.92938833,743d4bf5-7fb0-8d54-965b-eff7a3f170f8,POINT (-105.96761 39.77679),2020-08-28T09:06:00,296.4,280.4,0.43,0.38,0.5,night,,2020-08-28T13:07:06.854,2020-08-28T13:07:06.854
nasa_fire.92938834,dd16ce7c-6814-8038-7a9b-b7f0bab1bf71,POINT (-106.01243 39.78151),2020-08-28T09:06:00,295.7,281.5,0.43,0.38,0.6,night,,2020-08-28T13:07:06.861,2020-08-28T13:07:06.861
nasa_fire.92939267,fef525f9-2fcb-d4a6-4bbc-cd6fd68c66ce,POINT (-104.38287 37.02862),2020-08-28T09:06:00,318.3,287.7,0.55,0.42,2.6,night,,2020-08-28T13:07:10.035,2020-08-28T13:07:10.036
nasa_fire.92939268,79437706-c38c-82f3-80f0-c474cf860f61,POINT (-104.38387 37.02477),2020-08-28T09:06:00,308.4,285.7,0.55,0.42,2.6,night,,2020-08-28T13:07:10.045,2020-08-28T13:07:10.046
nasa_fire.92939269,41adb978-9c56-03af-bc24-3dcad5a73292,POINT (-104.39359 37.01459),2020-08-28T09:06:00,334.2,289.7,0.55,0.42,6.6,night,,2020-08-28T13:07:10.055,2020-08-28T13:07:10.055
nasa_fire.92939270,e5964ba6-2da2-d113-6f2b-26600de993c7,POINT (-104.40001 37.01593),2020-08-28T09:06:00,318.6,286.1,0.55,0.42,6.6,night,,2020-08-28T13:07:10.063,2020-08-28T13:07:10.063
nasa_fire.92939271,3f08bd7b-f928-cee1-0e41-7f60d1b8136e,POINT (-104.38709 37.01323),2020-08-28T09:06:00,299.8,286.2,0.55,0.42,3.2,night,,2020-08-28T13:07:10.073,2020-08-28T13:07:10.073
nasa_fire.92939272,6151e6a4-145f-aaf6-3e72-28c143760d6d,POINT (-104.38055 37.01186),2020-08-28T09:06:00,298.1,285,0.55,0.42,3.2,night,,2020-08-28T13:07:10.081,2020-08-28T13:07:10.081
nasa_fire.92939273,3b60f14e-a624-3cd2-b637-4c9b4b2f2195,POINT (-104.37434 37.01056),2020-08-28T09:06:00,295.4,283.2,0.55,0.42,0.7,night,,2020-08-28T13:07:10.088,2020-08-28T13:07:10.088
nasa_fire.92939274,b2935952-4861-f2c9-1ed8-56baa0909077,POINT (-104.40116 37.01211),2020-08-28T09:06:00,327.9,287.2,0.55,0.42,6.6,night,,2020-08-28T13:07:10.096,2020-08-28T13:07:10.096
nasa_fire.92912153,bd7f869c-3b9f-2390-62f4-c2c9949aca03,POINT (-106.01646 39.78465),2020-08-27T20:48:00,338.5,269.8,0.44,0.62,6,day,,2020-08-28T01:09:38.114,2020-08-28T01:09:38.114
nasa_fire.92911509,d5dd1a63-8cc6-4775-4537-fb1521002884,POINT (-105.82935 40.68346),2020-08-27T19:12:00,339.4,297.4,0.34,0.56,6.8,day,,2020-08-27T23:11:30.517,2020-08-27T23:11:30.517
nasa_fire.92911510,37206512-dfbf-1545-38dd-45f4306f4f95,POINT (-105.8018 40.68183),2020-08-27T19:12:00,367,292.4,0.34,0.56,18.8,day,,2020-08-27T23:11:30.525,2020-08-27T23:11:30.525
nasa_fire.92911511,6ec8ded9-0244-73aa-32fc-037be1745c05,POINT (-105.80568 40.68079),2020-08-27T19:12:00,367,296,0.34,0.56,18,day,,2020-08-27T23:11:30.533,2020-08-27T23:11:30.533
nasa_fire.92911506,0a38bd0b-2c51-ed0f-860f-615c680ce79d,POINT (-105.79583 40.65355),2020-08-27T19:12:00,367,286.2,0.34,0.56,7.2,day,,2020-08-27T23:11:30.493,2020-08-27T23:11:30.493
nasa_fire.92911507,e186e80b-fadb-6908-6d2a-da3f79e354a2,POINT (-105.80381 40.67909),2020-08-27T19:12:00,367,293.4,0.34,0.56,18.9,day,,2020-08-27T23:11:30.501,2020-08-27T23:11:30.501
nasa_fire.92911508,1f975cd1-9df8-f0e0-e780-afdf4f075d26,POINT (-105.80788 40.67802),2020-08-27T19:12:00,333.8,293.9,0.34,0.56,8.3,day,,2020-08-27T23:11:30.509,2020-08-27T23:11:30.509
nasa_fire.92911505,86dd7906-56e0-3f01-ddb4-53d6f0490156,POINT (-105.80075 40.65225),2020-08-27T19:12:00,345.1,281.8,0.34,0.56,7.2,day,,2020-08-27T23:11:30.485,2020-08-27T23:11:30.485
nasa_fire.92904973,95798809-1c90-92bc-681f-6d98daac0995,POINT (-104.38823 37.00921),2020-08-27T19:06:00,367,307.7,0.36,0.57,14.8,day,,2020-08-27T23:10:39.843,2020-08-27T23:10:39.843
nasa_fire.92905024,46b97e6e-b137-c9aa-adbd-56d42e622185,POINT (-107.27981 39.62072),2020-08-27T19:06:00,341.1,294.7,0.43,0.62,32.1,day,,2020-08-27T23:10:40.255,2020-08-27T23:10:40.255
nasa_fire.92905023,a76d1674-92b6-a23d-e6f0-1a8e6ccdb76c,POINT (-107.27542 39.62197),2020-08-27T19:06:00,349.2,299.6,0.43,0.62,32.1,day,,2020-08-27T23:10:40.247,2020-08-27T23:10:40.247
nasa_fire.92905022,5717b47d-519e-e415-6579-1ed8b08029a4,POINT (-107.27149 39.62309),2020-08-27T19:06:00,367,295,0.43,0.62,51.8,day,,2020-08-27T23:10:40.24,2020-08-27T23:10:40.24
nasa_fire.92905021,faaf46d3-1ac7-eeba-1a9a-0cb81add5ffb,POINT (-107.27603 39.61565),2020-08-27T19:06:00,350.1,302.2,0.43,0.62,32.1,day,,2020-08-27T23:10:40.232,2020-08-27T23:10:40.232
nasa_fire.92905020,b10f7133-729d-f79e-01e6-03ee045fa2ef,POINT (-107.2716 39.61691),2020-08-27T19:06:00,367,308.9,0.43,0.62,51.8,day,,2020-08-27T23:10:40.224,2020-08-27T23:10:40.224
nasa_fire.92905019,d5fe262b-6fa1-9e07-6912-85e4e0843921,POINT (-107.27801 39.61832),2020-08-27T19:06:00,354.8,301.4,0.43,0.62,36.9,day,,2020-08-27T23:10:40.217,2020-08-27T23:10:40.217
nasa_fire.92905018,cd2cf086-e2a3-7ded-d8f2-58c78e9b19de,POINT (-107.27351 39.61958),2020-08-27T19:06:00,350.8,311.7,0.43,0.62,60,day,,2020-08-27T23:10:40.209,2020-08-27T23:10:40.209
nasa_fire.92905017,805289bd-d5fd-4c7d-2e9b-300c57b26f07,POINT (-107.26952 39.62069),2020-08-27T19:06:00,367,298,0.43,0.62,60,day,,2020-08-27T23:10:40.201,2020-08-27T23:10:40.201
nasa_fire.92904998,d43ece76-e660-8843-dec4-848415620661,POINT (-107.10718 37.17152),2020-08-27T19:06:00,331.7,297.9,0.49,0.65,2.7,day,,2020-08-27T23:10:40.047,2020-08-27T23:10:40.047
nasa_fire.92904988,04e3a319-27e9-8df1-4714-1664f3afce45,POINT (-104.37907 37.02818),2020-08-27T19:06:00,367,299.4,0.36,0.57,6.9,day,,2020-08-27T23:10:39.958,2020-08-27T23:10:39.958
nasa_fire.92904987,7ea2a083-dd9a-5a23-6e08-19395402eab7,POINT (-104.39249 37.01905),2020-08-27T19:06:00,347.9,303.9,0.36,0.57,57.6,day,,2020-08-27T23:10:39.95,2020-08-27T23:10:39.95
nasa_fire.92904986,de8625db-9139-41dc-4a0c-b8d06b941551,POINT (-104.37846 37.02272),2020-08-27T19:06:00,367,307.4,0.36,0.57,13.8,day,,2020-08-27T23:10:39.943,2020-08-27T23:10:39.943
nasa_fire.92904985,229d3754-cafe-447c-e754-42d61e84d527,POINT (-104.39163 37.01365),2020-08-27T19:06:00,208,323.5,0.36,0.57,57.6,day,,2020-08-27T23:10:39.935,2020-08-27T23:10:39.935
nasa_fire.92904984,89d83212-4844-8054-aae9-6fc394694e84,POINT (-104.38461 37.01549),2020-08-27T19:06:00,331.8,304.9,0.36,0.57,62.8,day,,2020-08-27T23:10:39.927,2020-08-27T23:10:39.927
nasa_fire.92904983,c5ebdaaf-ebc1-1a97-2465-8d6489ef38b8,POINT (-104.38808 37.01458),2020-08-27T19:06:00,367,311.4,0.36,0.57,62.8,day,,2020-08-27T23:10:39.919,2020-08-27T23:10:39.919
nasa_fire.92904982,a2c6c1e3-5542-341a-ec1a-d7aa5fa6a22a,POINT (-104.38116 37.02784),2020-08-27T19:06:00,331.2,297.1,0.36,0.57,2,day,,2020-08-27T23:10:39.912,2020-08-27T23:10:39.912
nasa_fire.92904981,9367e492-a4dd-17a0-96d7-4edb9b0abe0c,POINT (-104.37675 37.02895),2020-08-27T19:06:00,334.1,300.6,0.36,0.57,5.6,day,,2020-08-27T23:10:39.904,2020-08-27T23:10:39.904
nasa_fire.92904980,b95b33b3-d6ec-e0bb-c8bc-3f152810207b,POINT (-104.39062 37.01982),2020-08-27T19:06:00,346.8,301.6,0.36,0.57,52.2,day,,2020-08-27T23:10:39.897,2020-08-27T23:10:39.897
nasa_fire.92904979,21947355-24a7-33b3-704d-e5c06f6b0dc4,POINT (-104.3804 37.02243),2020-08-27T19:06:00,352,304.4,0.36,0.57,14,day,,2020-08-27T23:10:39.889,2020-08-27T23:10:39.889
nasa_fire.92904978,a9cc3b48-2d6b-3ca3-57e3-7634b9570182,POINT (-104.3763 37.02348),2020-08-27T19:06:00,367,303.7,0.36,0.57,11,day,,2020-08-27T23:10:39.881,2020-08-27T23:10:39.881
nasa_fire.92904977,62909090-784d-c20b-07b9-96910da2e984,POINT (-104.38978 37.01442),2020-08-27T19:06:00,350.6,337.2,0.36,0.57,52.2,day,,2020-08-27T23:10:39.874,2020-08-27T23:10:39.874
nasa_fire.92904976,7ad03b70-ba6d-b302-ad66-ebfb449389c4,POINT (-104.3934 37.0135),2020-08-27T19:06:00,346.9,301.1,0.36,0.57,45.8,day,,2020-08-27T23:10:39.866,2020-08-27T23:10:39.866
nasa_fire.92904975,988b9f2f-40f7-afe7-6684-6712867446b0,POINT (-104.38623 37.01533),2020-08-27T19:06:00,351.7,305.8,0.36,0.57,52.2,day,,2020-08-27T23:10:39.858,2020-08-27T23:10:39.859
nasa_fire.92904974,f5d5f690-5451-681e-0618-4770c8e88f57,POINT (-104.3738 37.01291),2020-08-27T19:06:00,345.6,302.6,0.36,0.57,11.5,day,,2020-08-27T23:10:39.851,2020-08-27T23:10:39.851
nasa_fire.92904972,2120b379-58b6-55ed-717f-0ae476aace6f,POINT (-104.38484 37.01008),2020-08-27T19:06:00,367,304.6,0.36,0.57,14.8,day,,2020-08-27T23:10:39.835,2020-08-27T23:10:39.835
nasa_fire.92904971,edb0f0ae-1db1-aae8-301d-5cf84f97eff8,POINT (-104.38145 37.01095),2020-08-27T19:06:00,367,305.8,0.36,0.57,13.8,day,,2020-08-27T23:10:39.827,2020-08-27T23:10:39.827
nasa_fire.92904970,f5c18b86-87a0-b382-dc25-c5cbfe20d3d4,POINT (-104.37785 37.01187),2020-08-27T19:06:00,367,309.3,0.36,0.57,13.8,day,,2020-08-27T23:10:39.819,2020-08-27T23:10:39.819
nasa_fire.92857750,3fb3635d-e4d5-3b81-2392-eb085c605990,POINT (-104.3801 37.01637),2020-08-27T09:30:00,300.5,283.1,0.32,0.54,1.8,night,,2020-08-27T13:08:18.672,2020-08-27T13:08:18.672
nasa_fire.92857752,db7b1ce0-0a4a-220c-3943-a2f7a99da5e9,POINT (-104.39005 37.01355),2020-08-27T09:30:00,337.9,285.4,0.32,0.54,4.2,night,,2020-08-27T13:08:18.687,2020-08-27T13:08:18.687
nasa_fire.92857753,a1067cc8-15da-452f-8077-deb927746d1e,POINT (-104.38594 37.01252),2020-08-27T09:30:00,334.8,285.8,0.32,0.54,4.2,night,,2020-08-27T13:08:18.695,2020-08-27T13:08:18.695
nasa_fire.92857755,c8c28137-cead-8e2a-0fe5-3da0c73cb9f4,POINT (-104.38184 37.01151),2020-08-27T09:30:00,307.9,284,0.32,0.54,1.2,night,,2020-08-27T13:08:18.71,2020-08-27T13:08:18.71
nasa_fire.92857756,dfca7e4f-02b0-8829-92ff-720b74a9e9ad,POINT (-104.37792 37.01052),2020-08-27T09:30:00,305.2,282.8,0.32,0.54,1.2,night,,2020-08-27T13:08:18.717,2020-08-27T13:08:18.717
nasa_fire.92857587,e5b71159-f8a3-6295-78ef-6927d4107647,POINT (-108.73512 39.44851),2020-08-27T09:30:00,306.7,288.9,0.52,0.41,3.5,night,,2020-08-27T13:08:17.434,2020-08-27T13:08:17.434
nasa_fire.92857743,107a15a0-c520-81da-4a8e-79df1c037483,POINT (-104.38527 37.02825),2020-08-27T09:30:00,295.5,283.3,0.32,0.54,0.9,night,,2020-08-27T13:08:18.62,2020-08-27T13:08:18.62
nasa_fire.92857744,b9913d48-63a4-1c19-f55e-a72652bcfab8,POINT (-104.38158 37.02733),2020-08-27T09:30:00,315,284.7,0.32,0.54,0.9,night,,2020-08-27T13:08:18.627,2020-08-27T13:08:18.627
nasa_fire.92857745,6e0d5e2b-f5e5-d435-0653-f6f9af582a34,POINT (-104.38285 37.02235),2020-08-27T09:30:00,328.5,284.5,0.32,0.54,1.5,night,,2020-08-27T13:08:18.634,2020-08-27T13:08:18.635
nasa_fire.92857746,731811a8-daae-185b-5718-c774674c9964,POINT (-104.38717 37.02343),2020-08-27T09:30:00,298.3,283.3,0.32,0.54,1.5,night,,2020-08-27T13:08:18.642,2020-08-27T13:08:18.642
nasa_fire.92857749,c51e184c-181d-5b28-c80b-c8bf33af2709,POINT (-104.38441 37.01744),2020-08-27T09:30:00,295.2,282.8,0.32,0.54,1.5,night,,2020-08-27T13:08:18.664,2020-08-27T13:08:18.665
nasa_fire.92856863,4601c075-1adc-e6c7-7676-55ea07fc4006,POINT (-105.96041 39.77719),2020-08-27T09:24:00,318,280.5,0.45,0.47,2.7,night,,2020-08-27T13:08:11.902,2020-08-27T13:08:11.902
nasa_fire.92856867,e99bba49-c402-f70e-78fd-8b2f0a596af0,POINT (-107.10599 39.57652),2020-08-27T09:24:00,298.9,284.7,0.4,0.45,1.1,night,,2020-08-27T13:08:11.933,2020-08-27T13:08:11.933
nasa_fire.92856857,434865e4-06b6-f92b-1e27-bb2358246a9f,POINT (-105.791 40.65585),2020-08-27T09:24:00,308.3,283.1,0.44,0.46,1.7,night,,2020-08-27T13:08:11.857,2020-08-27T13:08:11.857
nasa_fire.92856858,daaac15d-a44b-88a0-2765-1a6b902222b7,POINT (-105.79762 40.65288),2020-08-27T09:24:00,295.7,283.4,0.44,0.46,0.8,night,,2020-08-27T13:08:11.865,2020-08-27T13:08:11.865
nasa_fire.92856859,7985b1b7-196b-f1d9-3fe3-f8a5ffef87fd,POINT (-105.79293 40.6518),2020-08-27T09:24:00,299.3,282.6,0.44,0.46,0.8,night,,2020-08-27T13:08:11.873,2020-08-27T13:08:11.873
nasa_fire.92856860,6367c80d-9874-2398-44c3-bdcb3ba38dca,POINT (-104.94704 39.80327),2020-08-27T09:24:00,300.1,290,0.51,0.49,1.2,night,,2020-08-27T13:08:11.88,2020-08-27T13:08:11.88
nasa_fire.92856861,5f2d9be9-12ca-c885-5401-63745ca285f3,POINT (-105.94785 39.78792),2020-08-27T09:24:00,298.1,280.5,0.46,0.47,2,night,,2020-08-27T13:08:11.887,2020-08-27T13:08:11.888
nasa_fire.92856862,0f4131a2-280a-5036-0c45-bab1d17f93de,POINT (-105.95928 39.78148),2020-08-27T09:24:00,316,281.4,0.45,0.47,2.7,night,,2020-08-27T13:08:11.895,2020-08-27T13:08:11.895
nasa_fire.92856214,be040686-f62e-fada-545f-b1afdf9fec40,POINT (-104.39192 37.01119),2020-08-27T07:48:00,306,281.3,0.58,0.7,5,night,,2020-08-27T13:08:06.663,2020-08-27T13:08:06.663
nasa_fire.92856215,844b8c0a-a797-4101-df89-66a1d3fa5bd0,POINT (-104.3808 37.01081),2020-08-27T07:48:00,317.1,283.7,0.58,0.7,5.1,night,,2020-08-27T13:08:06.67,2020-08-27T13:08:06.67
nasa_fire.92856204,1bf09170-b9e9-48d3-9c2b-be7c55751cb4,POINT (-104.38567 37.01716),2020-08-27T07:48:00,296.8,280.7,0.58,0.7,2.2,night,,2020-08-27T13:08:06.577,2020-08-27T13:08:06.577
nasa_fire.92856205,4a69638e-8d58-ceb1-a68e-72b2fb155fa8,POINT (-104.38054 37.01702),2020-08-27T07:48:00,304.8,282.8,0.58,0.7,2.2,night,,2020-08-27T13:08:06.584,2020-08-27T13:08:06.585
nasa_fire.92856206,43a9c4d6-9610-3dcc-d023-1744528eca6f,POINT (-104.38686 37.01067),2020-08-27T07:48:00,329.1,283.7,0.58,0.7,4.4,night,,2020-08-27T13:08:06.592,2020-08-27T13:08:06.592
nasa_fire.92856207,e3236c80-6f27-a506-2865-90bf301f4c11,POINT (-104.39257 37.01083),2020-08-27T07:48:00,299.9,280.8,0.58,0.7,5,night,,2020-08-27T13:08:06.6,2020-08-27T13:08:06.6
nasa_fire.92856208,3c29ddff-78d2-ebcc-798b-c115f85bbbc1,POINT (-104.38145 37.01052),2020-08-27T07:48:00,314.3,283.8,0.58,0.7,4.4,night,,2020-08-27T13:08:06.607,2020-08-27T13:08:06.607
nasa_fire.92856200,3a9834c3-01ba-50b0-fedc-3f6c3de4d412,POINT (-104.39548 37.02397),2020-08-27T07:48:00,296.9,278.4,0.58,0.7,2.3,night,,2020-08-27T13:08:06.543,2020-08-27T13:08:06.543
nasa_fire.92856210,f08b7918-a31b-1e82-8f13-3381fee5ffc4,POINT (-104.38375 37.02396),2020-08-27T07:48:00,314.3,282.5,0.58,0.7,7.4,night,,2020-08-27T13:08:06.624,2020-08-27T13:08:06.624
nasa_fire.92856189,f5e1a592-222f-9b6d-65f9-be27cd9b54bd,POINT (-105.95391 39.77996),2020-08-27T07:48:00,298.6,278.5,0.73,0.76,2.7,night,,2020-08-27T13:08:06.446,2020-08-27T13:08:06.446
